id,y,z,x,location
69,1528.720342638,3040.84,2860.034599501,barrel
70,1590.747874577,2970.156,2826.005130191,barrel
71,1652.018296682,3040.84,2790.630635495,barrel
72,1712.502447551,2970.156,2753.927951757,barrel
73,1772.171540004,3040.84,2715.914547466,barrel
74,1830.997174785,2970.156,2676.608514944,barrel
75,1888.951354076,3040.84,2636.028561733,barrel
76,1946.006494829,2970.156,2594.194001694,barrel
77,2002.135441885,3040.84,2551.12474581,barrel
78,2057.311480906,2970.156,2506.841292717,barrel
79,2111.508351086,3040.84,2461.364718938,barrel
80,2164.70025765,2970.156,2414.71666886,barrel
81,2216.86188413,3040.84,2366.919344428,barrel
82,2267.968404419,2970.156,2317.99549458,barrel
83,2317.99549458,3040.84,2267.968404419,barrel
84,2366.919344428,2970.156,2216.86188413,barrel
85,2414.71666886,3040.84,2164.70025765,barrel
86,2461.364718938,2970.156,2111.508351086,barrel
87,2506.841292717,3040.84,2057.311480906,barrel
88,2551.12474581,2970.156,2002.135441885,barrel
89,2594.194001694,3040.84,1946.006494829,barrel
90,2636.028561733,2970.156,1888.951354076,barrel
91,2676.608514944,3040.84,1830.997174785,barrel
92,2715.914547466,2970.156,1772.171540004,barrel
93,2753.927951757,3040.84,1712.502447551,barrel
94,2790.630635495,2970.156,1652.018296682,barrel
95,2826.005130191,3040.84,1590.747874577,barrel
96,2860.034599501,2970.156,1528.720342638,barrel
97,176.788299775,2899.472,3238.136762615,barrel
98,247.385810149,2828.788,3233.509557319,barrel
99,317.865578277,2899.472,3227.3433766,barrel
100,388.194059605,2828.788,3219.641155226,barrel
101,458.337781584,2899.472,3210.406559037,barrel
102,528.263359604,2828.788,3199.643983202,barrel
103,597.937512875,2899.472,3187.358550122,barrel
104,667.327080273,2828.788,3173.556106999,barrel
105,736.399036124,2899.472,3158.243223049,barrel
106,805.120505917,2828.788,3141.427186374,barrel
107,873.458781955,2899.472,3123.116000498,barrel
108,941.381338918,2828.788,3103.318380552,barrel
109,1008.85584935,2899.472,3082.043749133,barrel
110,1075.850199036,2828.788,3059.302231812,barrel
111,1142.332502295,2899.472,3035.104652321,barrel
112,1208.271117152,2828.788,3009.462527395,barrel
113,1273.634660397,2899.472,2982.388061298,barrel
114,1338.392022524,2828.788,2953.89414001,barrel
115,1402.512382535,2899.472,2923.994325093,barrel
116,1465.965222611,2828.788,2892.702847241,barrel
117,1528.720342638,2899.472,2860.034599501,barrel
118,1590.747874577,2828.788,2826.005130191,barrel
119,1652.018296682,2899.472,2790.630635495,barrel
120,1712.502447551,2828.788,2753.927951757,barrel
121,1772.171540004,2899.472,2715.914547466,barrel
122,1830.997174785,2828.788,2676.608514944,barrel
123,1888.951354076,2899.472,2636.028561733,barrel
124,1946.006494829,2828.788,2594.194001694,barrel
125,2002.135441885,2899.472,2551.12474581,barrel
126,2057.311480906,2828.788,2506.841292717,barrel
127,2111.508351086,2899.472,2461.364718938,barrel
128,2164.70025765,2828.788,2414.71666886,barrel
129,2216.86188413,2899.472,2366.919344428,barrel
130,2267.968404419,2828.788,2317.99549458,barrel
131,2317.99549458,2899.472,2267.968404419,barrel
132,2366.919344428,2828.788,2216.86188413,barrel
133,2414.71666886,2899.472,2164.70025765,barrel
134,2461.364718938,2828.788,2111.508351086,barrel
135,2506.841292717,2899.472,2057.311480906,barrel
136,2551.12474581,2828.788,2002.135441885,barrel
137,2594.194001694,2899.472,1946.006494829,barrel
138,2636.028561733,2828.788,1888.951354076,barrel
139,2676.608514944,2899.472,1830.997174785,barrel
140,2715.914547466,2828.788,1772.171540004,barrel
141,2753.927951757,2899.472,1712.502447551,barrel
142,2790.630635495,2828.788,1652.018296682,barrel
143,2826.005130191,2899.472,1590.747874577,barrel
144,2860.034599501,2828.788,1528.720342638,barrel
145,176.788299775,2758.104,3238.136762615,barrel
146,247.385810149,2687.42,3233.509557319,barrel
147,317.865578277,2758.104,3227.3433766,barrel
148,388.194059605,2687.42,3219.641155226,barrel
149,458.337781584,2758.104,3210.406559037,barrel
150,528.263359604,2687.42,3199.643983202,barrel
151,597.937512875,2758.104,3187.358550122,barrel
152,667.327080273,2687.42,3173.556106999,barrel
153,736.399036124,2758.104,3158.243223049,barrel
154,805.120505917,2687.42,3141.427186374,barrel
155,873.458781955,2758.104,3123.116000498,barrel
156,941.381338918,2687.42,3103.318380552,barrel
157,1008.85584935,2758.104,3082.043749133,barrel
158,1075.850199036,2687.42,3059.302231812,barrel
159,1142.332502295,2758.104,3035.104652321,barrel
160,1208.271117152,2687.42,3009.462527395,barrel
161,1273.634660397,2758.104,2982.388061298,barrel
162,1338.392022524,2687.42,2953.89414001,barrel
163,1402.512382535,2758.104,2923.994325093,barrel
164,1465.965222611,2687.42,2892.702847241,barrel
165,1528.720342638,2758.104,2860.034599501,barrel
166,1590.747874577,2687.42,2826.005130191,barrel
167,1652.018296682,2758.104,2790.630635495,barrel
168,1712.502447551,2687.42,2753.927951757,barrel
169,1772.171540004,2758.104,2715.914547466,barrel
170,1830.997174785,2687.42,2676.608514944,barrel
171,1888.951354076,2758.104,2636.028561733,barrel
172,1946.006494829,2687.42,2594.194001694,barrel
173,2002.135441885,2758.104,2551.12474581,barrel
174,2057.311480906,2687.42,2506.841292717,barrel
175,2111.508351086,2758.104,2461.364718938,barrel
176,2164.70025765,2687.42,2414.71666886,barrel
177,2216.86188413,2758.104,2366.919344428,barrel
178,2267.968404419,2687.42,2317.99549458,barrel
179,2317.99549458,2758.104,2267.968404419,barrel
180,2366.919344428,2687.42,2216.86188413,barrel
181,2414.71666886,2758.104,2164.70025765,barrel
182,2461.364718938,2687.42,2111.508351086,barrel
183,2506.841292717,2758.104,2057.311480906,barrel
184,2551.12474581,2687.42,2002.135441885,barrel
185,2594.194001694,2758.104,1946.006494829,barrel
186,2636.028561733,2687.42,1888.951354076,barrel
187,2676.608514944,2758.104,1830.997174785,barrel
188,2715.914547466,2687.42,1772.171540004,barrel
189,2753.927951757,2758.104,1712.502447551,barrel
190,2790.630635495,2687.42,1652.018296682,barrel
191,2826.005130191,2758.104,1590.747874577,barrel
192,2860.034599501,2687.42,1528.720342638,barrel
193,176.788299775,2616.736,3238.136762615,barrel
194,247.385810149,2546.052,3233.509557319,barrel
195,317.865578277,2616.736,3227.3433766,barrel
196,388.194059605,2546.052,3219.641155226,barrel
197,458.337781584,2616.736,3210.406559037,barrel
198,528.263359604,2546.052,3199.643983202,barrel
199,597.937512875,2616.736,3187.358550122,barrel
200,667.327080273,2546.052,3173.556106999,barrel
201,736.399036124,2616.736,3158.243223049,barrel
202,805.120505917,2546.052,3141.427186374,barrel
203,873.458781955,2616.736,3123.116000498,barrel
204,941.381338918,2546.052,3103.318380552,barrel
205,1008.85584935,2616.736,3082.043749133,barrel
206,1075.850199036,2546.052,3059.302231812,barrel
207,1142.332502295,2616.736,3035.104652321,barrel
208,1208.271117152,2546.052,3009.462527395,barrel
209,1273.634660397,2616.736,2982.388061298,barrel
210,1338.392022524,2546.052,2953.89414001,barrel
211,1402.512382535,2616.736,2923.994325093,barrel
212,1465.965222611,2546.052,2892.702847241,barrel
213,1528.720342638,2616.736,2860.034599501,barrel
214,1590.747874577,2546.052,2826.005130191,barrel
215,1652.018296682,2616.736,2790.630635495,barrel
216,1712.502447551,2546.052,2753.927951757,barrel
217,1772.171540004,2616.736,2715.914547466,barrel
218,1830.997174785,2546.052,2676.608514944,barrel
219,1888.951354076,2616.736,2636.028561733,barrel
220,1946.006494829,2546.052,2594.194001694,barrel
221,2002.135441885,2616.736,2551.12474581,barrel
222,2057.311480906,2546.052,2506.841292717,barrel
223,2111.508351086,2616.736,2461.364718938,barrel
224,2164.70025765,2546.052,2414.71666886,barrel
225,2216.86188413,2616.736,2366.919344428,barrel
226,2267.968404419,2546.052,2317.99549458,barrel
227,2317.99549458,2616.736,2267.968404419,barrel
228,2366.919344428,2546.052,2216.86188413,barrel
229,2414.71666886,2616.736,2164.70025765,barrel
230,2461.364718938,2546.052,2111.508351086,barrel
231,2506.841292717,2616.736,2057.311480906,barrel
232,2551.12474581,2546.052,2002.135441885,barrel
233,2594.194001694,2616.736,1946.006494829,barrel
234,2636.028561733,2546.052,1888.951354076,barrel
235,2676.608514944,2616.736,1830.997174785,barrel
236,2715.914547466,2546.052,1772.171540004,barrel
237,2753.927951757,2616.736,1712.502447551,barrel
238,2790.630635495,2546.052,1652.018296682,barrel
239,2826.005130191,2616.736,1590.747874577,barrel
240,2860.034599501,2546.052,1528.720342638,barrel
241,176.788299775,2475.368,3238.136762615,barrel
242,247.385810149,2404.684,3233.509557319,barrel
243,317.865578277,2475.368,3227.3433766,barrel
244,388.194059605,2404.684,3219.641155226,barrel
245,458.337781584,2475.368,3210.406559037,barrel
246,528.263359604,2404.684,3199.643983202,barrel
247,597.937512875,2475.368,3187.358550122,barrel
248,667.327080273,2404.684,3173.556106999,barrel
249,736.399036124,2475.368,3158.243223049,barrel
250,805.120505917,2404.684,3141.427186374,barrel
251,873.458781955,2475.368,3123.116000498,barrel
252,941.381338918,2404.684,3103.318380552,barrel
253,1008.85584935,2475.368,3082.043749133,barrel
254,1075.850199036,2404.684,3059.302231812,barrel
255,1142.332502295,2475.368,3035.104652321,barrel
256,1208.271117152,2404.684,3009.462527395,barrel
257,1273.634660397,2475.368,2982.388061298,barrel
258,1338.392022524,2404.684,2953.89414001,barrel
259,1402.512382535,2475.368,2923.994325093,barrel
260,1465.965222611,2404.684,2892.702847241,barrel
261,1528.720342638,2475.368,2860.034599501,barrel
262,1590.747874577,2404.684,2826.005130191,barrel
263,1652.018296682,2475.368,2790.630635495,barrel
264,1712.502447551,2404.684,2753.927951757,barrel
265,1772.171540004,2475.368,2715.914547466,barrel
266,1830.997174785,2404.684,2676.608514944,barrel
267,1888.951354076,2475.368,2636.028561733,barrel
268,1946.006494829,2404.684,2594.194001694,barrel
269,2002.135441885,2475.368,2551.12474581,barrel
270,2057.311480906,2404.684,2506.841292717,barrel
271,2111.508351086,2475.368,2461.364718938,barrel
272,2164.70025765,2404.684,2414.71666886,barrel
273,2216.86188413,2475.368,2366.919344428,barrel
274,2267.968404419,2404.684,2317.99549458,barrel
275,2317.99549458,2475.368,2267.968404419,barrel
276,2366.919344428,2404.684,2216.86188413,barrel
277,2414.71666886,2475.368,2164.70025765,barrel
278,2461.364718938,2404.684,2111.508351086,barrel
279,2506.841292717,2475.368,2057.311480906,barrel
280,2551.12474581,2404.684,2002.135441885,barrel
281,2594.194001694,2475.368,1946.006494829,barrel
282,2636.028561733,2404.684,1888.951354076,barrel
283,2676.608514944,2475.368,1830.997174785,barrel
284,2715.914547466,2404.684,1772.171540004,barrel
285,2753.927951757,2475.368,1712.502447551,barrel
286,2790.630635495,2404.684,1652.018296682,barrel
287,2826.005130191,2475.368,1590.747874577,barrel
288,2860.034599501,2404.684,1528.720342638,barrel
289,176.788299775,2334.0,3238.136762615,barrel
290,247.385810149,2263.316,3233.509557319,barrel
291,317.865578277,2334.0,3227.3433766,barrel
292,388.194059605,2263.316,3219.641155226,barrel
293,458.337781584,2334.0,3210.406559037,barrel
294,528.263359604,2263.316,3199.643983202,barrel
295,597.937512875,2334.0,3187.358550122,barrel
296,667.327080273,2263.316,3173.556106999,barrel
297,736.399036124,2334.0,3158.243223049,barrel
298,805.120505917,2263.316,3141.427186374,barrel
299,873.458781955,2334.0,3123.116000498,barrel
300,941.381338918,2263.316,3103.318380552,barrel
301,1008.85584935,2334.0,3082.043749133,barrel
302,1075.850199036,2263.316,3059.302231812,barrel
303,1142.332502295,2334.0,3035.104652321,barrel
304,1208.271117152,2263.316,3009.462527395,barrel
305,1273.634660397,2334.0,2982.388061298,barrel
306,1338.392022524,2263.316,2953.89414001,barrel
307,1402.512382535,2334.0,2923.994325093,barrel
308,1465.965222611,2263.316,2892.702847241,barrel
309,1528.720342638,2334.0,2860.034599501,barrel
310,1590.747874577,2263.316,2826.005130191,barrel
311,1652.018296682,2334.0,2790.630635495,barrel
312,1712.502447551,2263.316,2753.927951757,barrel
313,1772.171540004,2334.0,2715.914547466,barrel
314,1830.997174785,2263.316,2676.608514944,barrel
315,1888.951354076,2334.0,2636.028561733,barrel
316,1946.006494829,2263.316,2594.194001694,barrel
317,2002.135441885,2334.0,2551.12474581,barrel
318,2057.311480906,2263.316,2506.841292717,barrel
319,2111.508351086,2334.0,2461.364718938,barrel
320,2164.70025765,2263.316,2414.71666886,barrel
321,2216.86188413,2334.0,2366.919344428,barrel
322,2267.968404419,2263.316,2317.99549458,barrel
323,2317.99549458,2334.0,2267.968404419,barrel
324,2366.919344428,2263.316,2216.86188413,barrel
325,2414.71666886,2334.0,2164.70025765,barrel
326,2461.364718938,2263.316,2111.508351086,barrel
327,2506.841292717,2334.0,2057.311480906,barrel
328,2551.12474581,2263.316,2002.135441885,barrel
329,2594.194001694,2334.0,1946.006494829,barrel
330,2636.028561733,2263.316,1888.951354076,barrel
331,2676.608514944,2334.0,1830.997174785,barrel
332,2715.914547466,2263.316,1772.171540004,barrel
333,2753.927951757,2334.0,1712.502447551,barrel
334,2790.630635495,2263.316,1652.018296682,barrel
335,2826.005130191,2334.0,1590.747874577,barrel
336,2860.034599501,2263.316,1528.720342638,barrel
337,176.788299775,2192.632,3238.136762615,barrel
338,247.385810149,2121.948,3233.509557319,barrel
339,317.865578277,2192.632,3227.3433766,barrel
340,388.194059605,2121.948,3219.641155226,barrel
341,458.337781584,2192.632,3210.406559037,barrel
342,528.263359604,2121.948,3199.643983202,barrel
343,597.937512875,2192.632,3187.358550122,barrel
344,667.327080273,2121.948,3173.556106999,barrel
345,736.399036124,2192.632,3158.243223049,barrel
346,805.120505917,2121.948,3141.427186374,barrel
347,873.458781955,2192.632,3123.116000498,barrel
348,941.381338918,2121.948,3103.318380552,barrel
349,1008.85584935,2192.632,3082.043749133,barrel
350,1075.850199036,2121.948,3059.302231812,barrel
351,1142.332502295,2192.632,3035.104652321,barrel
352,1208.271117152,2121.948,3009.462527395,barrel
353,1273.634660397,2192.632,2982.388061298,barrel
354,1338.392022524,2121.948,2953.89414001,barrel
355,1402.512382535,2192.632,2923.994325093,barrel
356,1465.965222611,2121.948,2892.702847241,barrel
357,1528.720342638,2192.632,2860.034599501,barrel
358,1590.747874577,2121.948,2826.005130191,barrel
359,1652.018296682,2192.632,2790.630635495,barrel
360,1712.502447551,2121.948,2753.927951757,barrel
361,1772.171540004,2192.632,2715.914547466,barrel
362,1830.997174785,2121.948,2676.608514944,barrel
363,1888.951354076,2192.632,2636.028561733,barrel
364,1946.006494829,2121.948,2594.194001694,barrel
365,2002.135441885,2192.632,2551.12474581,barrel
366,2057.311480906,2121.948,2506.841292717,barrel
367,2111.508351086,2192.632,2461.364718938,barrel
368,2164.70025765,2121.948,2414.71666886,barrel
369,2216.86188413,2192.632,2366.919344428,barrel
370,2267.968404419,2121.948,2317.99549458,barrel
371,2317.99549458,2192.632,2267.968404419,barrel
372,2366.919344428,2121.948,2216.86188413,barrel
373,2414.71666886,2192.632,2164.70025765,barrel
374,2461.364718938,2121.948,2111.508351086,barrel
375,2506.841292717,2192.632,2057.311480906,barrel
376,2551.12474581,2121.948,2002.135441885,barrel
377,2594.194001694,2192.632,1946.006494829,barrel
378,2636.028561733,2121.948,1888.951354076,barrel
379,2676.608514944,2192.632,1830.997174785,barrel
380,2715.914547466,2121.948,1772.171540004,barrel
381,2753.927951757,2192.632,1712.502447551,barrel
382,2790.630635495,2121.948,1652.018296682,barrel
383,2826.005130191,2192.632,1590.747874577,barrel
384,2860.034599501,2121.948,1528.720342638,barrel
385,2892.702847241,3182.208,1465.965222611,barrel
386,2923.994325093,3111.524,1402.512382535,barrel
387,2953.89414001,3182.208,1338.392022524,barrel
388,2982.388061298,3111.524,1273.634660397,barrel
389,3009.462527395,3182.208,1208.271117152,barrel
390,3035.104652321,3111.524,1142.332502295,barrel
391,3059.302231812,3182.208,1075.850199036,barrel
392,3082.043749133,3111.524,1008.85584935,barrel
393,3103.318380552,3182.208,941.381338918,barrel
394,3123.116000498,3111.524,873.458781955,barrel
395,3141.427186374,3182.208,805.120505917,barrel
396,3158.243223049,3111.524,736.399036124,barrel
397,3173.556106999,3182.208,667.327080273,barrel
398,3187.358550122,3111.524,597.937512875,barrel
399,3199.643983202,3182.208,528.263359604,barrel
400,3210.406559037,3111.524,458.337781584,barrel
401,3219.641155226,3182.208,388.194059605,barrel
402,3227.3433766,3111.524,317.865578277,barrel
403,3233.509557319,3182.208,247.385810149,barrel
404,3238.136762615,3111.524,176.788299775,barrel
405,3241.222790189,3182.208,106.106647744,barrel
406,3242.766171259,3111.524,35.374494696,barrel
407,3242.766171259,3182.208,-35.374494696,barrel
408,3241.222790189,3111.524,-106.106647744,barrel
409,3238.136762615,3182.208,-176.788299775,barrel
410,3233.509557319,3111.524,-247.385810149,barrel
411,3227.3433766,3182.208,-317.865578277,barrel
412,3219.641155226,3111.524,-388.194059605,barrel
413,3210.406559037,3182.208,-458.337781584,barrel
414,3199.643983202,3111.524,-528.263359604,barrel
415,3187.358550122,3182.208,-597.937512875,barrel
416,3173.556106999,3111.524,-667.327080273,barrel
417,3158.243223049,3182.208,-736.399036124,barrel
418,3141.427186374,3111.524,-805.120505917,barrel
419,3123.116000498,3182.208,-873.458781955,barrel
420,3103.318380552,3111.524,-941.381338918,barrel
421,3082.043749133,3182.208,-1008.85584935,barrel
422,3059.302231812,3111.524,-1075.850199036,barrel
423,3035.104652321,3182.208,-1142.332502295,barrel
424,3009.462527395,3111.524,-1208.271117152,barrel
425,2982.388061298,3182.208,-1273.634660397,barrel
426,2953.89414001,3111.524,-1338.392022524,barrel
427,2923.994325093,3182.208,-1402.512382535,barrel
428,2892.702847241,3111.524,-1465.965222611,barrel
429,2860.034599501,3182.208,-1528.720342638,barrel
430,2826.005130191,3111.524,-1590.747874577,barrel
431,2790.630635495,3182.208,-1652.018296682,barrel
432,2753.927951757,3111.524,-1712.502447551,barrel
433,2892.702847241,3040.84,1465.965222611,barrel
434,2923.994325093,2970.156,1402.512382535,barrel
435,2953.89414001,3040.84,1338.392022524,barrel
436,2982.388061298,2970.156,1273.634660397,barrel
437,3009.462527395,3040.84,1208.271117152,barrel
438,3035.104652321,2970.156,1142.332502295,barrel
439,3059.302231812,3040.84,1075.850199036,barrel
440,3082.043749133,2970.156,1008.85584935,barrel
441,3103.318380552,3040.84,941.381338918,barrel
442,3123.116000498,2970.156,873.458781955,barrel
443,3141.427186374,3040.84,805.120505917,barrel
444,3158.243223049,2970.156,736.399036124,barrel
445,3173.556106999,3040.84,667.327080273,barrel
446,3187.358550122,2970.156,597.937512875,barrel
447,3199.643983202,3040.84,528.263359604,barrel
448,3210.406559037,2970.156,458.337781584,barrel
449,3219.641155226,3040.84,388.194059605,barrel
450,3227.3433766,2970.156,317.865578277,barrel
451,3233.509557319,3040.84,247.385810149,barrel
452,3238.136762615,2970.156,176.788299775,barrel
453,3241.222790189,3040.84,106.106647744,barrel
454,3242.766171259,2970.156,35.374494696,barrel
455,3242.766171259,3040.84,-35.374494696,barrel
456,3241.222790189,2970.156,-106.106647744,barrel
457,3238.136762615,3040.84,-176.788299775,barrel
458,3233.509557319,2970.156,-247.385810149,barrel
459,3227.3433766,3040.84,-317.865578277,barrel
460,3219.641155226,2970.156,-388.194059605,barrel
461,3210.406559037,3040.84,-458.337781584,barrel
462,3199.643983202,2970.156,-528.263359604,barrel
463,3187.358550122,3040.84,-597.937512875,barrel
464,3173.556106999,2970.156,-667.327080273,barrel
465,3158.243223049,3040.84,-736.399036124,barrel
466,3141.427186374,2970.156,-805.120505917,barrel
467,3123.116000498,3040.84,-873.458781955,barrel
468,3103.318380552,2970.156,-941.381338918,barrel
469,3082.043749133,3040.84,-1008.85584935,barrel
470,3059.302231812,2970.156,-1075.850199036,barrel
471,3035.104652321,3040.84,-1142.332502295,barrel
472,3009.462527395,2970.156,-1208.271117152,barrel
473,2982.388061298,3040.84,-1273.634660397,barrel
474,2953.89414001,2970.156,-1338.392022524,barrel
475,2923.994325093,3040.84,-1402.512382535,barrel
476,2892.702847241,2970.156,-1465.965222611,barrel
477,2860.034599501,3040.84,-1528.720342638,barrel
478,2826.005130191,2970.156,-1590.747874577,barrel
479,2790.630635495,3040.84,-1652.018296682,barrel
480,2753.927951757,2970.156,-1712.502447551,barrel
481,2892.702847241,2899.472,1465.965222611,barrel
482,2923.994325093,2828.788,1402.512382535,barrel
483,2953.89414001,2899.472,1338.392022524,barrel
484,2982.388061298,2828.788,1273.634660397,barrel
485,3009.462527395,2899.472,1208.271117152,barrel
486,3035.104652321,2828.788,1142.332502295,barrel
487,3059.302231812,2899.472,1075.850199036,barrel
488,3082.043749133,2828.788,1008.85584935,barrel
489,3103.318380552,2899.472,941.381338918,barrel
490,3123.116000498,2828.788,873.458781955,barrel
491,3141.427186374,2899.472,805.120505917,barrel
492,3158.243223049,2828.788,736.399036124,barrel
493,3173.556106999,2899.472,667.327080273,barrel
494,3187.358550122,2828.788,597.937512875,barrel
495,3199.643983202,2899.472,528.263359604,barrel
496,3210.406559037,2828.788,458.337781584,barrel
497,3219.641155226,2899.472,388.194059605,barrel
498,3227.3433766,2828.788,317.865578277,barrel
499,3233.509557319,2899.472,247.385810149,barrel
500,3238.136762615,2828.788,176.788299775,barrel
501,3241.222790189,2899.472,106.106647744,barrel
502,3242.766171259,2828.788,35.374494696,barrel
503,3242.766171259,2899.472,-35.374494696,barrel
504,3241.222790189,2828.788,-106.106647744,barrel
505,3238.136762615,2899.472,-176.788299775,barrel
506,3233.509557319,2828.788,-247.385810149,barrel
507,3227.3433766,2899.472,-317.865578277,barrel
508,3219.641155226,2828.788,-388.194059605,barrel
509,3210.406559037,2899.472,-458.337781584,barrel
510,3199.643983202,2828.788,-528.263359604,barrel
511,3187.358550122,2899.472,-597.937512875,barrel
512,3173.556106999,2828.788,-667.327080273,barrel
513,3158.243223049,2899.472,-736.399036124,barrel
514,3141.427186374,2828.788,-805.120505917,barrel
515,3123.116000498,2899.472,-873.458781955,barrel
516,3103.318380552,2828.788,-941.381338918,barrel
517,3082.043749133,2899.472,-1008.85584935,barrel
518,3059.302231812,2828.788,-1075.850199036,barrel
519,3035.104652321,2899.472,-1142.332502295,barrel
520,3009.462527395,2828.788,-1208.271117152,barrel
521,2982.388061298,2899.472,-1273.634660397,barrel
522,2953.89414001,2828.788,-1338.392022524,barrel
523,2923.994325093,2899.472,-1402.512382535,barrel
524,2892.702847241,2828.788,-1465.965222611,barrel
525,2860.034599501,2899.472,-1528.720342638,barrel
526,2826.005130191,2828.788,-1590.747874577,barrel
527,2790.630635495,2899.472,-1652.018296682,barrel
528,2753.927951757,2828.788,-1712.502447551,barrel
529,2892.702847241,2758.104,1465.965222611,barrel
530,2923.994325093,2687.42,1402.512382535,barrel
531,2953.89414001,2758.104,1338.392022524,barrel
532,2982.388061298,2687.42,1273.634660397,barrel
533,3009.462527395,2758.104,1208.271117152,barrel
534,3035.104652321,2687.42,1142.332502295,barrel
535,3059.302231812,2758.104,1075.850199036,barrel
536,3082.043749133,2687.42,1008.85584935,barrel
537,3103.318380552,2758.104,941.381338918,barrel
538,3123.116000498,2687.42,873.458781955,barrel
539,3141.427186374,2758.104,805.120505917,barrel
540,3158.243223049,2687.42,736.399036124,barrel
541,3173.556106999,2758.104,667.327080273,barrel
542,3187.358550122,2687.42,597.937512875,barrel
543,3199.643983202,2758.104,528.263359604,barrel
544,3210.406559037,2687.42,458.337781584,barrel
545,3219.641155226,2758.104,388.194059605,barrel
546,3227.3433766,2687.42,317.865578277,barrel
547,3233.509557319,2758.104,247.385810149,barrel
548,3238.136762615,2687.42,176.788299775,barrel
549,3241.222790189,2758.104,106.106647744,barrel
550,3242.766171259,2687.42,35.374494696,barrel
551,3242.766171259,2758.104,-35.374494696,barrel
552,3241.222790189,2687.42,-106.106647744,barrel
553,3238.136762615,2758.104,-176.788299775,barrel
554,3233.509557319,2687.42,-247.385810149,barrel
555,3227.3433766,2758.104,-317.865578277,barrel
556,3219.641155226,2687.42,-388.194059605,barrel
557,3210.406559037,2758.104,-458.337781584,barrel
558,3199.643983202,2687.42,-528.263359604,barrel
559,3187.358550122,2758.104,-597.937512875,barrel
560,3173.556106999,2687.42,-667.327080273,barrel
561,3158.243223049,2758.104,-736.399036124,barrel
562,3141.427186374,2687.42,-805.120505917,barrel
563,3123.116000498,2758.104,-873.458781955,barrel
564,3103.318380552,2687.42,-941.381338918,barrel
565,3082.043749133,2758.104,-1008.85584935,barrel
566,3059.302231812,2687.42,-1075.850199036,barrel
567,3035.104652321,2758.104,-1142.332502295,barrel
568,3009.462527395,2687.42,-1208.271117152,barrel
569,2982.388061298,2758.104,-1273.634660397,barrel
570,2953.89414001,2687.42,-1338.392022524,barrel
571,2923.994325093,2758.104,-1402.512382535,barrel
572,2892.702847241,2687.42,-1465.965222611,barrel
573,2860.034599501,2758.104,-1528.720342638,barrel
574,2826.005130191,2687.42,-1590.747874577,barrel
575,2790.630635495,2758.104,-1652.018296682,barrel
576,2753.927951757,2687.42,-1712.502447551,barrel
577,2892.702847241,2616.736,1465.965222611,barrel
578,2923.994325093,2546.052,1402.512382535,barrel
579,2953.89414001,2616.736,1338.392022524,barrel
580,2982.388061298,2546.052,1273.634660397,barrel
581,3009.462527395,2616.736,1208.271117152,barrel
582,3035.104652321,2546.052,1142.332502295,barrel
583,3059.302231812,2616.736,1075.850199036,barrel
584,3082.043749133,2546.052,1008.85584935,barrel
585,3103.318380552,2616.736,941.381338918,barrel
586,3123.116000498,2546.052,873.458781955,barrel
587,3141.427186374,2616.736,805.120505917,barrel
588,3158.243223049,2546.052,736.399036124,barrel
589,3173.556106999,2616.736,667.327080273,barrel
590,3187.358550122,2546.052,597.937512875,barrel
591,3199.643983202,2616.736,528.263359604,barrel
592,3210.406559037,2546.052,458.337781584,barrel
593,3219.641155226,2616.736,388.194059605,barrel
594,3227.3433766,2546.052,317.865578277,barrel
595,3233.509557319,2616.736,247.385810149,barrel
596,3238.136762615,2546.052,176.788299775,barrel
597,3241.222790189,2616.736,106.106647744,barrel
598,3242.766171259,2546.052,35.374494696,barrel
599,3242.766171259,2616.736,-35.374494696,barrel
600,3241.222790189,2546.052,-106.106647744,barrel
601,3238.136762615,2616.736,-176.788299775,barrel
602,3233.509557319,2546.052,-247.385810149,barrel
603,3227.3433766,2616.736,-317.865578277,barrel
604,3219.641155226,2546.052,-388.194059605,barrel
605,3210.406559037,2616.736,-458.337781584,barrel
606,3199.643983202,2546.052,-528.263359604,barrel
607,3187.358550122,2616.736,-597.937512875,barrel
608,3173.556106999,2546.052,-667.327080273,barrel
609,3158.243223049,2616.736,-736.399036124,barrel
610,3141.427186374,2546.052,-805.120505917,barrel
611,3123.116000498,2616.736,-873.458781955,barrel
612,3103.318380552,2546.052,-941.381338918,barrel
613,3082.043749133,2616.736,-1008.85584935,barrel
614,3059.302231812,2546.052,-1075.850199036,barrel
615,3035.104652321,2616.736,-1142.332502295,barrel
616,3009.462527395,2546.052,-1208.271117152,barrel
617,2982.388061298,2616.736,-1273.634660397,barrel
618,2953.89414001,2546.052,-1338.392022524,barrel
619,2923.994325093,2616.736,-1402.512382535,barrel
620,2892.702847241,2546.052,-1465.965222611,barrel
621,2860.034599501,2616.736,-1528.720342638,barrel
622,2826.005130191,2546.052,-1590.747874577,barrel
623,2790.630635495,2616.736,-1652.018296682,barrel
624,2753.927951757,2546.052,-1712.502447551,barrel
625,2892.702847241,2475.368,1465.965222611,barrel
626,2923.994325093,2404.684,1402.512382535,barrel
627,2953.89414001,2475.368,1338.392022524,barrel
628,2982.388061298,2404.684,1273.634660397,barrel
629,3009.462527395,2475.368,1208.271117152,barrel
630,3035.104652321,2404.684,1142.332502295,barrel
